Datum,URL,CDU/CSU,SPD,GRÜNE,FDP,LINKE,AfD,FW,BSW,PIR,Sonstige,Befragte,Methode,Umfang
2023-09-23,EMNID,27.0,17.0,15.0,7.0,4.0,21.0,0.0,0.0,0.0,9.0,1.370,"",1370
2023-09-23,INSA,27.0,17.0,14.0,6.0,5.0,22.0,0.0,0.0,0.0,6.0,TOM • 1.203,TOM,1203
2023-09-26,FORSA,27.0,17.0,14.0,6.0,4.0,21.0,0.0,0.0,0.0,11.0,2.503,"",2503
2023-09-26,INSA,27.0,17.5,13.5,6.5,5.0,21.5,0.0,0.0,0.0,6.0,O • 2.003,O,2003
2023-09-28,DIMAP,28.0,16.0,14.0,6.0,4.0,22.0,0.0,0.0,0.0,7.0,1.302,"",1302
2023-09-30,EMNID,27.0,16.0,15.0,7.0,5.0,21.0,0.0,0.0,0.0,9.0,1.356,"",1356
2023-09-30,INSA,26.0,18.0,14.0,7.0,5.0,22.0,0.0,0.0,0.0,5.0,TOM • 1.206,TOM,1206
2023-10-02,FORSA,28.0,18.0,14.0,5.0,4.0,20.0,0.0,0.0,0.0,11.0,2.004,"",2004
2023-10-02,INSA,26.5,18.0,13.5,7.0,5.0,22.0,0.0,0.0,0.0,5.5,O • 2.010,O,2010
2023-10-07,EMNID,26.0,16.0,16.0,7.0,5.0,21.0,0.0,0.0,0.0,9.0,1.391,"",1391
2023-10-07,INSA,27.0,17.0,14.0,6.0,5.0,22.0,0.0,0.0,0.0,6.0,TOM • 1.201,TOM,1201
2023-10-10,FORSA,28.0,18.0,14.0,6.0,4.0,20.0,0.0,0.0,0.0,10.0,2.003,"",2003
2023-10-10,INSA,27.0,17.0,13.5,6.0,5.0,22.5,0.0,0.0,0.0,6.0,O • 2.001,O,2001
2023-10-12,DIMAP,29.0,15.0,13.0,5.0,4.0,23.0,0.0,0.0,0.0,7.0,1.203,"",1203
2023-10-13,YOUGOV,29.0,16.0,15.0,5.0,6.0,21.0,0.0,0.0,0.0,5.0,O • 1.842,O,1842
2023-10-14,EMNID,27.0,16.0,15.0,6.0,5.0,22.0,0.0,0.0,0.0,6.0,1.386,"",1386
2023-10-14,INSA,28.0,17.0,13.0,6.0,5.0,23.0,0.0,0.0,0.0,4.0,TOM • 1.202,TOM,1202
2023-10-16,INSA,28.0,16.5,13.0,6.0,4.5,23.0,0.0,0.0,0.0,5.0,O • 2.006,O,2006
2023-10-17,FORSA,32.0,14.0,14.0,4.0,4.0,21.0,0.0,0.0,0.0,8.0,2.501,"",2501
2023-10-20,POLITBAROMETER,30.0,15.0,14.0,5.0,5.0,21.0,0.0,0.0,0.0,7.0,1.252,"",1252
2023-10-21,EMNID,31.0,14.0,15.0,5.0,4.0,21.0,0.0,0.0,0.0,7.0,1.388,"",1388
2023-10-21,INSA,29.0,16.0,13.0,5.0,5.0,22.0,0.0,0.0,0.0,6.0,TOM • 1.202,TOM,1202
2023-10-24,FORSA,31.0,14.0,14.0,5.0,4.0,21.0,0.0,0.0,0.0,8.0,2.504,"",2504
2023-10-24,INSA,28.5,16.5,13.0,5.5,5.0,22.0,0.0,0.0,0.0,6.0,O • 2.004,O,2004
2023-10-25,ALLENSBACH,34.0,17.0,13.0,5.0,3.0,19.0,0.0,0.0,0.0,5.0,1.010,"",1010
2023-10-28,EMNID,28.0,16.0,16.0,5.0,5.0,20.0,0.0,0.0,0.0,10.0,1.422,"",1422
2023-10-28,INSA,31.0,16.0,13.0,6.0,4.0,21.0,0.0,0.0,0.0,6.0,TOM • 1.216,TOM,1216
2023-10-30,INSA,30.5,16.5,13.0,5.5,4.0,21.0,0.0,0.0,0.0,6.0,O • 2.010,O,2010
2023-10-31,FORSA,29.0,15.0,14.0,5.0,3.0,22.0,0.0,0.0,0.0,9.0,2.501,"",2501
2023-11-02,DIMAP,30.0,16.0,14.0,4.0,5.0,22.0,0.0,0.0,0.0,6.0,1.314,"",1314
2023-11-04,EMNID,27.0,17.0,16.0,5.0,4.0,21.0,0.0,0.0,0.0,10.0,1.418,"",1418
2023-11-05,INSA,30.0,16.0,13.0,6.0,4.0,22.0,0.0,0.0,0.0,6.0,TOM • 1.204,TOM,1204
2023-11-06,INSA,29.5,16.5,13.5,5.5,4.5,22.0,0.0,0.0,0.0,5.5,O • 2.006,O,2006
2023-11-07,FORSA,29.0,15.0,14.0,5.0,4.0,21.0,0.0,0.0,0.0,9.0,2.502,"",2502
2023-11-09,DIMAP,30.0,15.0,15.0,5.0,4.0,21.0,0.0,0.0,0.0,7.0,1.195,"",1195
2023-11-10,POLITBAROMETER,30.0,16.0,15.0,5.0,4.0,21.0,0.0,0.0,0.0,6.0,1.234,"",1234
2023-11-10,YOUGOV,29.0,15.0,15.0,5.0,5.0,22.0,0.0,0.0,0.0,7.0,O • 1.732,O,1732
2023-11-11,EMNID,28.0,16.0,16.0,6.0,4.0,20.0,0.0,0.0,0.0,7.0,1.443,"",1443
2023-11-11,INSA,30.0,17.0,14.0,5.0,4.0,21.0,0.0,0.0,0.0,6.0,TOM • 1.204,TOM,1204
2023-11-13,INSA,30.5,16.5,13.5,5.0,4.5,21.5,0.0,0.0,0.0,5.5,O • 2.008,O,2008
2023-11-14,FORSA,30.0,14.0,14.0,5.0,4.0,21.0,0.0,0.0,0.0,9.0,2.504,"",2504
2023-11-18,EMNID,28.0,16.0,16.0,6.0,4.0,20.0,0.0,0.0,0.0,10.0,1.421,"",1421
2023-11-18,INSA,30.0,16.0,13.0,6.0,4.0,21.0,0.0,0.0,0.0,7.0,TOM • 1.201,TOM,1201
2023-11-21,FORSA,30.0,15.0,14.0,5.0,3.0,21.0,0.0,0.0,0.0,9.0,2.501,"",2501
2023-11-21,INSA,30.0,16.5,13.0,5.5,4.5,21.0,0.0,0.0,0.0,6.5,O • 2.003,O,2003
2023-11-23,ALLENSBACH,32.0,17.0,13.5,6.0,3.5,19.0,0.0,0.0,0.0,5.0,1.047,"",1047
2023-11-24,POLITBAROMETER,31.0,15.0,15.0,5.0,4.0,22.0,0.0,0.0,0.0,8.0,1.242,"",1242
2023-11-25,EMNID,29.0,16.0,17.0,5.0,4.0,20.0,0.0,0.0,0.0,9.0,1.452,"",1452
2023-11-25,INSA,30.0,16.0,12.0,6.0,4.0,22.0,0.0,0.0,0.0,7.0,TOM • 1.202,TOM,1202
2023-11-27,INSA,30.5,15.5,12.5,6.0,4.0,22.0,0.0,0.0,0.0,6.5,O • 2.007,O,2007
2023-11-28,FORSA,30.0,14.0,15.0,5.0,4.0,21.0,0.0,0.0,0.0,11.0,2.500,"",2500
2023-12-02,EMNID,29.0,17.0,16.0,5.0,4.0,19.0,0.0,0.0,0.0,10.0,1.806,"",1806
2023-12-02,INSA,30.0,16.0,13.0,6.0,3.0,22.0,0.0,0.0,0.0,7.0,TOM • 1.202,TOM,1202
2023-12-05,FORSA,30.0,14.0,14.0,5.0,4.0,22.0,0.0,0.0,0.0,11.0,2.501,"",2501
2023-12-05,INSA,29.5,15.5,13.0,6.0,3.5,22.5,0.0,0.0,0.0,7.0,O • 2.006,O,2006
2023-12-07,DIMAP,32.0,14.0,15.0,4.0,3.0,21.0,0.0,0.0,0.0,8.0,1.364,"",1364
2023-12-08,YOUGOV,30.0,14.0,14.0,6.0,4.0,23.0,0.0,0.0,0.0,7.0,O • 1.669,O,1669
2023-12-09,EMNID,30.0,14.0,17.0,4.0,4.0,20.0,0.0,0.0,0.0,11.0,1.402,"",1402
2023-12-09,INSA,30.0,16.0,12.0,6.0,4.0,22.0,0.0,0.0,0.0,7.0,TOM • 1.203,TOM,1203
2023-12-12,FORSA,31.0,14.0,13.0,5.0,4.0,22.0,0.0,0.0,0.0,11.0,2.501,"",2501
2023-12-12,GMS,32.0,14.0,15.0,5.0,2.0,22.0,0.0,0.0,0.0,7.0,T • 1.001,T,1001
2023-12-12,INSA,30.0,16.0,12.5,6.0,4.0,22.5,0.0,0.0,0.0,6.0,O • 2.008,O,2008
2023-12-15,POLITBAROMETER,32.0,14.0,14.0,5.0,4.0,22.0,0.0,0.0,0.0,6.0,1.146,"",1146
2023-12-16,EMNID,30.0,15.0,16.0,5.0,4.0,20.0,0.0,0.0,0.0,10.0,1.515,"",1515
2023-12-16,INSA,32.0,15.0,12.0,5.0,4.0,23.0,0.0,0.0,0.0,7.0,TOM • 1.202,TOM,1202
2023-12-18,INSA,31.5,15.5,12.5,5.0,4.0,23.0,0.0,0.0,0.0,6.0,O • 2.002,O,2002
2023-12-19,FORSA,31.0,14.0,13.0,5.0,3.0,23.0,0.0,0.0,0.0,11.0,2.501,"",2501
2023-12-21,ALLENSBACH,34.0,17.0,15.0,5.0,3.5,18.0,0.0,0.0,0.0,4.5,1.013,"",1013
2023-12-21,DIMAP,32.0,14.0,14.0,5.0,3.0,21.0,0.0,0.0,0.0,7.0,1.210,"",1210
2023-12-23,EMNID,31.0,15.0,15.0,4.0,4.0,21.0,0.0,0.0,0.0,10.0,1.421,"",1421
2023-12-23,INSA,32.0,15.0,12.0,5.0,4.0,22.0,0.0,0.0,0.0,7.0,TOM • 1.202,TOM,1202
2023-12-28,INSA,32.0,15.0,12.0,5.0,4.0,23.0,0.0,0.0,0.0,6.0,O • 2.000,O,2000
2023-12-31,INSA,32.0,15.0,12.0,5.0,4.0,23.0,0.0,0.0,0.0,6.0,O • 1.001,O,1001
2024-01-03,GMS,33.0,14.0,13.0,6.0,3.0,23.0,0.0,0.0,0.0,5.0,TOM • 1.004,TOM,1004
2024-01-03,INSA,32.0,15.0,13.0,5.0,4.0,22.5,0.0,0.0,0.0,5.5,O • 2.002,O,2002
2024-01-04,DIMAP,31.0,14.0,13.0,5.0,4.0,22.0,0.0,0.0,0.0,8.0,1.321,"",1321
2024-01-06,INSA,31.0,16.0,12.0,5.0,4.0,23.0,0.0,0.0,0.0,6.0,TOM • 1.204,TOM,1204
2024-01-09,FORSA,30.0,15.0,14.0,4.0,4.0,22.0,0.0,0.0,0.0,8.0,2.502,"",2502
2024-01-09,INSA,32.0,16.0,12.0,5.0,4.0,23.0,0.0,0.0,0.0,5.0,O • 2.008,O,2008
2024-01-11,YOUGOV,29.0,15.0,12.0,6.0,5.0,24.0,0.0,0.0,0.0,7.0,O • 1.614,O,1614
2024-01-12,POLITBAROMETER,31.0,13.0,14.0,4.0,4.0,22.0,0.0,0.0,0.0,4.0,1.337,"",1337
2024-01-13,INSA,30.0,15.0,12.0,5.0,4.0,22.0,0.0,0.0,0.0,9.0,TOM • 1.202,TOM,1202
2024-01-15,INSA,31.0,14.0,12.0,5.0,4.0,23.0,0.0,0.0,0.0,8.0,O • 2.004,O,2004
2024-01-16,FORSA,31.0,13.0,14.0,4.0,4.0,22.0,0.0,0.0,0.0,9.0,2.504,"",2504
2024-01-20,EMNID,31.0,14.0,16.0,4.0,4.0,22.0,0.0,0.0,0.0,6.0,1.359,"",1359
2024-01-20,INSA,30.0,13.0,13.0,5.0,3.0,22.0,0.0,0.0,0.0,4.0,TOM • 1.203,TOM,1203
2024-01-22,INSA,30.5,13.5,12.5,5.0,3.0,21.5,0.0,0.0,0.0,11.5,O • 2.006,O,2006
2024-01-23,FORSA,31.0,14.0,14.0,4.0,4.0,20.0,0.0,0.0,0.0,7.0,2.503,"",2503
2024-01-25,ALLENSBACH,34.0,15.0,13.5,6.0,4.0,19.5,0.0,0.0,0.0,5.0,1.018,"",1018
2024-01-27,EMNID,29.0,16.0,16.0,4.0,4.0,19.0,0.0,0.0,0.0,9.0,1.922,"",1922
2024-01-27,INSA,31.0,14.0,13.0,4.0,4.0,21.0,0.0,0.0,0.0,4.0,TOM • 1.201,TOM,1201
2024-01-29,INSA,30.0,14.5,12.5,5.0,3.5,21.0,0.0,0.0,0.0,4.0,O • 2.002,O,2002
2024-01-30,FORSA,32.0,15.0,14.0,3.0,3.0,19.0,0.0,0.0,0.0,8.0,2.506,"",2506
2024-02-01,DIMAP,30.0,16.0,14.0,4.0,3.0,19.0,0.0,0.0,0.0,9.0,1.303,"",1303
2024-02-02,POLITBAROMETER,31.0,15.0,13.0,4.0,3.0,19.0,0.0,0.0,0.0,6.0,1.217,"",1217
2024-02-03,INSA,30.0,15.0,13.0,4.0,4.0,20.0,0.0,0.0,0.0,4.0,TOM • 1.202,TOM,1202
2024-02-05,INSA,30.0,15.0,12.5,4.5,3.5,20.5,0.0,0.0,0.0,3.5,O • 2.004,O,2004
2024-02-06,FORSA,31.0,15.0,14.0,4.0,3.0,18.0,0.0,0.0,0.0,7.0,2.503,"",2503
2024-02-06,GMS,32.0,16.0,13.0,4.0,2.0,18.0,0.0,0.0,0.0,7.0,TOM • 1.012,TOM,1012
2024-02-08,YOUGOV,31.0,14.0,12.0,4.0,3.0,20.0,0.0,0.0,0.0,6.0,O • 2.018,O,2018
2024-02-10,INSA,30.0,15.0,13.0,4.0,3.0,20.0,0.0,0.0,0.0,5.0,TOM • 1.276,TOM,1276
2024-02-12,INSA,30.0,15.0,12.5,3.5,3.5,20.5,0.0,0.0,0.0,4.5,O • 2.083,O,2083
2024-02-13,FORSA,31.0,15.0,14.0,4.0,3.0,18.0,0.0,0.0,0.0,10.0,2.502,"",2502
2024-02-17,INSA,31.0,14.0,13.0,4.0,3.0,19.0,0.0,0.0,0.0,5.0,TOM • 1.203,TOM,1203
2024-02-19,INSA,30.5,14.5,12.5,4.5,3.5,19.5,0.0,0.0,0.0,4.5,O • 2.007,O,2007
2024-02-20,FORSA,30.0,15.0,14.0,5.0,3.0,17.0,0.0,0.0,0.0,9.0,2.504,"",2504
2024-02-22,ALLENSBACH,32.0,15.0,14.0,6.0,3.0,18.0,0.0,0.0,0.0,5.0,1.053,"",1053
2024-02-23,POLITBAROMETER,30.0,15.0,14.0,4.0,4.0,19.0,0.0,0.0,0.0,9.0,1.294,"",1294
2024-02-24,EMNID,29.0,16.0,15.0,4.0,3.0,19.0,0.0,0.0,0.0,9.0,1.505,"",1505
2024-02-24,INSA,30.0,15.0,13.0,5.0,3.0,19.0,0.0,0.0,0.0,4.0,TOM • 1.203,TOM,1203
2024-02-27,FORSA,30.0,14.0,15.0,5.0,3.0,17.0,0.0,0.0,0.0,9.0,2.503,"",2503
2024-02-27,INSA,30.5,15.5,13.0,4.5,3.0,19.0,0.0,0.0,0.0,4.0,O • 2.006,O,2006
2024-03-02,EMNID,30.0,16.0,15.0,5.0,3.0,18.0,0.0,0.0,0.0,9.0,1.392,"",1392
2024-03-02,INSA,30.0,15.0,13.0,5.0,3.0,19.0,0.0,0.0,0.0,5.0,TOM • 1.200,TOM,1200
2024-03-04,INSA,30.5,14.5,13.0,5.5,3.0,19.5,0.0,0.0,0.0,5.0,O • 2.004,O,2004
2024-03-05,FORSA,31.0,15.0,14.0,5.0,3.0,17.0,0.0,0.0,0.0,8.0,2.506,"",2506
2024-03-07,DIMAP,29.0,16.0,14.0,5.0,3.0,19.0,0.0,0.0,0.0,8.0,1.288,"",1288
2024-03-07,YOUGOV,29.0,15.0,14.0,4.0,4.0,19.0,0.0,0.0,0.0,7.0,O • 1.762,O,1762
2024-03-08,POLITBAROMETER,30.0,15.0,15.0,4.0,3.0,18.0,0.0,0.0,0.0,7.0,1.260,"",1260
2024-03-09,INSA,31.0,15.0,12.0,5.0,3.0,19.0,0.0,0.0,0.0,6.0,TOM • 1.249,TOM,1249
2024-03-11,INSA,31.0,14.5,12.5,5.5,3.5,18.5,0.0,0.0,0.0,5.5,O • 2.079,O,2079
2024-03-12,FORSA,30.0,15.0,14.0,5.0,3.0,17.0,0.0,0.0,0.0,8.0,2.502,"",2502
2024-03-16,INSA,30.0,15.0,12.0,5.0,3.0,19.0,0.0,0.0,0.0,8.0,TOM • 1.199,TOM,1199
2024-03-18,INSA,29.5,16.0,12.0,5.0,3.5,19.5,0.0,0.0,0.0,5.5,O • 2.002,O,2002
2024-03-19,FORSA,31.0,16.0,13.0,4.0,3.0,17.0,0.0,0.0,0.0,8.0,2.500,"",2500
2024-03-21,ALLENSBACH,34.0,15.0,14.0,5.0,3.0,16.0,0.0,0.0,0.0,6.0,1.027,"",1027
2024-03-22,EMNID,29.0,17.0,15.0,5.0,3.0,18.0,0.0,0.0,0.0,8.0,1.480,"",1480
2024-03-22,POLITBAROMETER,31.0,16.0,13.0,4.0,3.0,18.0,0.0,0.0,0.0,9.0,1.296,"",1296
2024-03-24,INSA,30.0,16.0,13.0,5.0,3.0,19.0,0.0,0.0,0.0,6.0,TOM • 1.204,TOM,1204
2024-03-25,INSA,30.0,15.5,12.5,5.0,3.5,19.5,0.0,0.0,0.0,5.0,O • 2.008,O,2008
2024-03-26,FORSA,31.0,16.0,13.0,4.0,3.0,17.0,0.0,0.0,0.0,8.0,2.503,"",2503
2024-03-30,INSA,30.0,15.0,13.0,5.0,3.0,20.0,0.0,0.0,0.0,6.0,TOM • 1.210,TOM,1210
2024-04-02,FORSA,31.0,16.0,13.0,4.0,0.0,17.0,0.0,0.0,0.0,14.0,1.508,"",1508
2024-04-02,INSA,30.0,15.0,12.5,5.0,3.5,19.5,0.0,0.0,0.0,5.5,O • 2.004,O,2004
2024-04-04,DIMAP,30.0,15.0,15.0,4.0,3.0,18.0,0.0,0.0,0.0,7.0,1.304,"",1304
2024-04-06,INSA,31.0,15.0,13.0,5.0,3.0,19.0,0.0,0.0,0.0,6.0,TOM • 1.243,TOM,1243
2024-04-09,FORSA,30.0,16.0,13.0,5.0,0.0,17.0,0.0,0.0,0.0,14.0,2.506,"",2506
2024-04-09,INSA,30.5,15.0,13.0,5.0,3.5,18.5,0.0,0.0,0.0,5.5,O • 2.084,O,2084
2024-04-11,YOUGOV,29.0,14.0,15.0,5.0,4.0,19.0,0.0,0.0,0.0,6.0,O • 1.588,O,1588
2024-04-12,POLITBAROMETER,31.0,16.0,12.0,4.0,3.0,18.0,0.0,0.0,0.0,10.0,1.254,"",1254
2024-04-13,INSA,30.0,16.0,13.0,5.0,3.0,18.0,0.0,0.0,0.0,7.0,TOM • 1.203,TOM,1203
2024-04-15,INSA,29.5,16.0,13.0,6.0,3.0,18.5,0.0,0.0,0.0,5.0,O • 2.006,O,2006
2024-04-16,FORSA,31.0,16.0,12.0,5.0,0.0,17.0,0.0,0.0,0.0,14.0,2.505,"",2505
2024-04-19,EMNID,30.0,16.0,14.0,5.0,3.0,18.0,0.0,0.0,0.0,6.0,1.445,"",1445
2024-04-20,INSA,30.0,15.0,13.0,5.0,4.0,18.0,0.0,0.0,0.0,6.0,TOM • 1.204,TOM,1204
2024-04-22,INSA,30.5,15.0,12.5,5.0,4.0,18.5,0.0,0.0,0.0,5.0,O • 2.008,O,2008
2024-04-23,FORSA,31.0,16.0,12.0,5.0,0.0,16.0,0.0,0.0,0.0,15.0,2.501,"",2501
2024-04-26,ALLENSBACH,32.5,16.0,15.0,6.0,3.0,16.0,0.0,0.0,0.0,4.5,1.041,"",1041
2024-04-26,POLITBAROMETER,30.0,15.0,15.0,4.0,4.0,17.0,0.0,0.0,0.0,10.0,1.228,"",1228
2024-04-27,INSA,29.0,16.0,13.0,5.0,4.0,18.0,0.0,0.0,0.0,6.0,TOM • 1.203,TOM,1203
2024-04-30,FORSA,30.0,17.0,12.0,5.0,3.0,16.0,0.0,0.0,0.0,13.0,2.505,"",2505
2024-04-30,INSA,29.5,16.5,12.5,5.0,3.5,18.5,0.0,0.0,0.0,5.0,O • 2.004,O,2004
2024-05-02,DIMAP,31.0,15.0,15.0,5.0,0.0,18.0,0.0,0.0,0.0,11.0,1.280,"",1280
2024-05-04,INSA,30.0,15.0,12.0,5.0,4.0,18.0,0.0,0.0,0.0,7.0,TOM • 1.203,TOM,1203
2024-05-06,INSA,30.5,15.5,12.0,5.0,3.5,18.0,0.0,0.0,0.0,5.5,O • 2.006,O,2006
2024-05-07,FORSA,31.0,16.0,12.0,6.0,3.0,15.0,0.0,0.0,0.0,13.0,2.000,"",2000
2024-05-07,GMS,31.0,15.0,14.0,4.0,2.0,18.0,0.0,0.0,0.0,7.0,TOM • 1.005,TOM,1005
2024-05-10,YOUGOV,30.0,16.0,14.0,4.0,4.0,19.0,0.0,0.0,0.0,5.0,O • 1.749,O,1749
2024-05-11,INSA,30.0,15.0,13.0,5.0,4.0,17.0,0.0,0.0,0.0,7.0,TOM • 1.247,TOM,1247
2024-05-14,FORSA,32.0,16.0,13.0,5.0,3.0,15.0,0.0,0.0,0.0,11.0,2.006,"",2006
2024-05-14,INSA,30.5,15.5,13.0,5.0,3.5,17.0,0.0,0.0,0.0,6.0,O • 2.087,O,2087
2024-05-17,EMNID,30.0,16.0,14.0,5.0,4.0,16.0,0.0,0.0,0.0,7.0,1.506,"",1506
2024-05-17,POLITBAROMETER,31.0,15.0,13.0,5.0,4.0,16.0,0.0,0.0,0.0,11.0,1.247,"",1247
2024-05-18,INSA,30.0,16.0,12.0,5.0,3.0,17.0,0.0,0.0,0.0,7.0,TOM • 1.206,TOM,1206
2024-05-21,FORSA,32.0,16.0,14.0,5.0,0.0,15.0,0.0,0.0,0.0,13.0,2.001,"",2001
2024-05-21,INSA,30.0,16.0,12.5,5.0,3.0,17.0,0.0,0.0,0.0,6.5,O • 2.010,O,2010
2024-05-24,ALLENSBACH,32.5,17.5,13.0,6.0,3.0,14.0,0.0,0.0,0.0,6.0,1.093,"",1093
2024-05-25,INSA,30.0,15.0,13.0,5.0,3.0,17.0,0.0,0.0,0.0,7.0,TOM • 1.202,TOM,1202
2024-05-28,FORSA,30.0,16.0,13.0,6.0,0.0,15.0,0.0,0.0,0.0,14.0,2.503,"",2503
2024-05-28,INSA,30.5,15.0,12.0,5.0,3.0,17.0,0.0,0.0,0.0,8.0,O • 2.004,O,2004
2024-05-30,DIMAP,31.0,15.0,14.0,4.0,3.0,18.0,0.0,0.0,0.0,7.0,1.479,"",1479
2024-06-01,INSA,31.0,16.0,12.0,5.0,3.0,16.0,0.0,0.0,0.0,7.0,TOM • 1.205,TOM,1205
2024-06-04,FORSA,30.0,17.0,13.0,6.0,0.0,15.0,0.0,0.0,0.0,13.0,2.506,"",2506
2024-06-04,INSA,30.5,16.0,12.0,5.0,3.5,15.5,0.0,0.0,0.0,7.5,O • 2.002,O,2002
2024-06-07,YOUGOV,29.0,14.0,12.0,4.0,4.0,18.0,0.0,0.0,0.0,8.0,O • 1.894,O,1894
2024-06-08,INSA,30.0,16.0,12.0,5.0,3.0,16.0,0.0,0.0,0.0,7.0,TOM • 1.203,TOM,1203
2024-06-11,FORSA,30.0,16.0,13.0,6.0,0.0,16.0,0.0,0.0,0.0,13.0,2.505,"",2505
2024-06-11,INSA,30.0,15.5,12.0,5.0,3.0,16.0,0.0,0.0,0.0,8.5,O • 2.008,O,2008
2024-06-12,EMNID,30.0,16.0,13.0,5.0,3.0,17.0,0.0,0.0,0.0,7.0,1.425,"",1425
2024-06-13,POLITBAROMETER,30.0,14.0,14.0,5.0,0.0,16.0,0.0,0.0,0.0,14.0,1.334,"",1334
2024-06-15,INSA,31.0,16.0,11.0,5.0,3.0,17.0,0.0,0.0,0.0,8.0,TOM • 1.205,TOM,1205
2024-06-17,INSA,31.0,15.0,11.0,5.0,3.0,17.0,0.0,0.0,0.0,8.0,O • 2.010,O,2010
2024-06-18,FORSA,30.0,15.0,12.0,5.0,0.0,16.0,0.0,0.0,0.0,12.0,2.504,"",2504
2024-06-18,GMS,31.0,14.0,14.0,5.0,3.0,18.0,0.0,0.0,0.0,7.0,TOM • 1.007,TOM,1007
2024-06-20,ALLENSBACH,32.0,16.0,13.0,6.0,3.0,15.0,0.0,0.0,0.0,8.0,1.084,"",1084
2024-06-23,INSA,30.0,15.0,12.0,5.0,3.0,17.0,0.0,0.0,0.0,8.0,TOM • 1.204,TOM,1204
2024-06-25,FORSA,31.0,15.0,11.0,5.0,0.0,16.0,0.0,0.0,0.0,12.0,2.505,"",2505
2024-06-25,INSA,30.5,14.5,11.5,5.0,3.0,17.5,0.0,0.0,0.0,7.5,O • 2.008,O,2008
2024-06-28,POLITBAROMETER,31.0,14.0,13.0,4.0,3.0,17.0,0.0,0.0,0.0,11.0,1.186,"",1186
2024-06-29,INSA,30.0,15.0,12.0,6.0,2.0,17.0,0.0,0.0,0.0,7.0,TOM • 1.203,TOM,1203
2024-07-01,INSA,29.5,15.0,12.0,5.5,2.5,17.5,0.0,0.0,0.0,7.5,O • 2.006,O,2006
2024-07-02,FORSA,31.0,15.0,11.0,6.0,0.0,16.0,0.0,0.0,0.0,14.0,2.506,"",2506
2024-07-04,DIMAP,31.0,14.0,13.0,5.0,3.0,17.0,0.0,0.0,0.0,9.0,1.294,"",1294
2024-07-05,INSA,30.0,15.0,11.0,5.0,2.0,18.0,0.0,0.0,0.0,10.0,TOM • 1.204,TOM,1204
2024-07-05,YOUGOV,30.0,14.0,12.0,6.0,3.0,19.0,0.0,0.0,0.0,6.0,O • 1.711,O,1711
2024-07-08,INSA,30.5,15.0,11.0,5.5,3.0,17.5,0.0,0.0,0.0,7.5,O • 2.007,O,2007
2024-07-09,FORSA,30.0,14.0,11.0,5.0,0.0,17.0,0.0,0.0,0.0,15.0,2.504,"",2504
2024-07-12,EMNID,31.0,15.0,13.0,5.0,3.0,16.0,0.0,0.0,0.0,10.0,1.486,"",1486
2024-07-12,POLITBAROMETER,32.0,14.0,13.0,4.0,3.0,17.0,0.0,0.0,0.0,10.0,1.341,"",1341
2024-07-13,INSA,30.0,15.0,12.0,5.0,2.0,18.0,0.0,0.0,0.0,9.0,TOM • 1.449,TOM,1449
2024-07-16,FORSA,32.0,14.0,11.0,5.0,3.0,16.0,0.0,0.0,0.0,12.0,2.503,"",2503
2024-07-16,INSA,31.0,15.0,11.5,5.0,3.0,18.0,0.0,0.0,0.0,8.0,O • 2.500,O,2500
2024-07-20,INSA,30.0,15.0,11.0,5.0,3.0,17.0,0.0,0.0,0.0,10.0,TOM • 1.207,TOM,1207
2024-07-22,INSA,31.0,15.0,10.5,5.0,3.5,17.0,0.0,0.0,0.0,9.0,O • 2.010,O,2010
2024-07-23,FORSA,31.0,14.0,11.0,5.0,4.0,17.0,0.0,0.0,0.0,11.0,2.504,"",2504
2024-07-25,ALLENSBACH,32.0,16.5,11.5,6.0,0.0,17.0,0.0,0.0,0.0,9.0,1.003,"",1003
2024-07-27,INSA,30.0,15.0,11.0,5.0,3.0,18.0,0.0,0.0,0.0,8.0,TOM • 1.203,TOM,1203
2024-07-29,INSA,30.0,15.0,10.0,5.0,3.5,18.0,0.0,0.0,0.0,9.0,O • 2.006,O,2006
2024-07-30,FORSA,30.0,15.0,11.0,4.0,3.0,17.0,0.0,0.0,0.0,13.0,2.501,"",2501
2024-08-03,INSA,31.0,15.0,10.0,5.0,3.0,18.0,0.0,0.0,0.0,9.0,TOM • 1.199,TOM,1199
2024-08-06,FORSA,30.0,15.0,11.0,5.0,3.0,17.0,0.0,0.0,0.0,9.0,2.500,"",2500
2024-08-06,INSA,30.5,15.0,10.5,5.0,3.0,17.0,0.0,0.0,0.0,9.5,O • 2.002,O,2002
2024-08-08,DIMAP,32.0,15.0,12.0,5.0,0.0,16.0,0.0,0.0,0.0,11.0,1.311,"",1311
2024-08-09,EMNID,31.0,16.0,13.0,5.0,3.0,16.0,0.0,0.0,0.0,9.0,1.449,"",1449
2024-08-10,INSA,31.0,16.0,10.0,5.0,3.0,18.0,0.0,0.0,0.0,8.0,TOM • 1.203,TOM,1203
2024-08-13,FORSA,30.0,15.0,11.0,5.0,3.0,17.0,0.0,0.0,0.0,12.0,2.502,"",2502
2024-08-13,GMS,32.0,14.0,12.0,5.0,3.0,17.0,0.0,0.0,0.0,7.0,TOM • 1.006,TOM,1006
2024-08-13,INSA,30.5,15.0,10.5,5.0,3.0,18.0,0.0,0.0,0.0,8.5,O • 2.008,O,2008
