Datum,URL,Umfang,Methode,Partei,Anteil
2017-06-17,EMNID,2054,"",CDU/CSU,39.0
2017-06-21,FORSA,2505,"",CDU/CSU,39.0
2017-06-23,YOUGOV,1523,O,CDU/CSU,36.0
2017-06-24,EMNID,1363,"",CDU/CSU,39.0
2017-06-28,FORSA,2502,"",CDU/CSU,40.0
2017-06-29,FORSA,1507,"",CDU/CSU,40.0
2017-06-29,YOUGOV,2000,O,CDU/CSU,38.0
2017-07-01,EMNID,936,"",CDU/CSU,39.0
2017-07-05,FORSA,2503,"",CDU/CSU,39.0
2017-07-06,DIMAP,1500,"",CDU/CSU,39.0
2017-07-08,EMNID,1878,"",CDU/CSU,38.0
2017-07-11,FORSA,2501,"",CDU/CSU,39.0
2017-07-12,YOUGOV,1535,O,CDU/CSU,38.0
2017-07-15,EMNID,1263,"",CDU/CSU,38.0
2017-07-19,FORSA,2502,"",CDU/CSU,40.0
2017-07-22,EMNID,2349,"",CDU/CSU,38.0
2017-07-26,FORSA,2507,"",CDU/CSU,40.0
2017-07-27,DIMAP,1004,"",CDU/CSU,40.0
2017-07-27,YOUGOV,2000,O,CDU/CSU,38.0
2017-07-29,EMNID,1921,"",CDU/CSU,38.0
2017-08-02,FORSA,2501,"",CDU/CSU,40.0
2017-08-03,YOUGOV,2000,O,CDU/CSU,37.0
2017-08-05,EMNID,2453,"",CDU/CSU,38.0
2017-08-09,DIMAP,1505,"",CDU/CSU,39.0
2017-08-09,FORSA,2503,"",CDU/CSU,40.0
2017-08-10,YOUGOV,1513,O,CDU/CSU,38.0
2017-08-12,EMNID,1886,"",CDU/CSU,38.0
2017-08-16,FORSA,2507,"",CDU/CSU,39.0
2017-08-16,YOUGOV,1538,O,CDU/CSU,37.0
2017-08-19,EMNID,1426,"",CDU/CSU,39.0
2017-08-23,FORSA,2501,"",CDU/CSU,38.0
2017-08-24,DIMAP,1035,"",CDU/CSU,38.0
2017-08-24,YOUGOV,1520,O,CDU/CSU,37.0
2017-08-26,EMNID,1979,"",CDU/CSU,38.0
2017-08-30,FORSA,2501,"",CDU/CSU,38.0
2017-08-30,YOUGOV,1557,O,CDU/CSU,36.0
2017-08-31,DIMAP,1411,"",CDU/CSU,37.0
2017-09-02,EMNID,1889,"",CDU/CSU,38.0
2017-09-06,FORSA,2503,"",CDU/CSU,38.0
2017-09-06,YOUGOV,1617,O,CDU/CSU,34.0
2017-09-07,DIMAP,1503,"",CDU/CSU,37.0
2017-09-08,FORSA,2001,"",CDU/CSU,37.0
2017-09-09,EMNID,1869,"",CDU/CSU,37.0
2017-09-13,FORSA,2505,"",CDU/CSU,37.0
2017-09-13,YOUGOV,1600,O,CDU/CSU,36.0
2017-09-14,DIMAP,1503,"",CDU/CSU,37.0
2017-09-16,EMNID,1888,"",CDU/CSU,36.0
2017-09-19,FORSA,2501,"",CDU/CSU,36.0
2017-09-21,YOUGOV,1862,O,CDU/CSU,36.0
2017-09-22,EMNID,1994,"",CDU/CSU,35.0
2017-09-22,FORSA,2006,"",CDU/CSU,36.0
2017-09-29,POLITBAROMETER,1425,"",CDU/CSU,32.0
2017-09-30,EMNID,1038,"",CDU/CSU,33.0
2017-10-04,FORSA,2005,"",CDU/CSU,32.0
2017-10-07,EMNID,1490,"",CDU/CSU,32.0
2017-10-11,FORSA,2001,"",CDU/CSU,32.0
2017-10-12,DIMAP,1506,"",CDU/CSU,32.0
2017-10-13,POLITBAROMETER,1180,"",CDU/CSU,31.0
2017-10-14,EMNID,1960,"",CDU/CSU,31.0
2017-10-18,FORSA,2501,"",CDU/CSU,32.0
2017-10-19,GMS,1005,T,CDU/CSU,31.0
2017-10-20,DIMAP,1026,"",CDU/CSU,31.0
2017-10-21,EMNID,2304,"",CDU/CSU,32.0
2017-10-25,ALLENSBACH,1454,"",CDU/CSU,33.0
2017-10-25,FORSA,2503,"",CDU/CSU,31.0
2017-10-27,POLITBAROMETER,1325,"",CDU/CSU,33.0
2017-10-28,EMNID,2296,"",CDU/CSU,31.0
2017-11-01,FORSA,2500,"",CDU/CSU,33.0
2017-11-04,EMNID,1476,"",CDU/CSU,31.0
2017-11-06,FORSA,2005,"",CDU/CSU,32.0
2017-11-09,DIMAP,1505,"",CDU/CSU,30.0
2017-11-11,EMNID,1392,"",CDU/CSU,30.0
2017-11-13,FORSA,2506,"",CDU/CSU,32.0
2017-11-16,DIMAP,1382,"",CDU/CSU,31.0
2017-11-17,POLITBAROMETER,1303,"",CDU/CSU,33.0
2017-11-18,EMNID,1842,"",CDU/CSU,31.0
2017-11-20,DIMAP,1011,"",CDU/CSU,32.0
2017-11-20,FORSA,1789,"",CDU/CSU,31.0
2017-11-20,FORSA,2505,"",CDU/CSU,32.0
2017-11-25,EMNID,1225,"",CDU/CSU,33.0
2017-11-27,FORSA,2508,"",CDU/CSU,33.0
2017-11-29,YOUGOV,1570,O,CDU/CSU,32.0
2017-11-30,ALLENSBACH,1299,"",CDU/CSU,33.0
2017-12-02,EMNID,1888,"",CDU/CSU,33.0
2017-12-04,FORSA,2502,"",CDU/CSU,34.0
2017-12-04,GMS,1010,T,CDU/CSU,32.0
2017-12-07,DIMAP,1504,"",CDU/CSU,32.0
2017-12-08,POLITBAROMETER,1353,"",CDU/CSU,32.0
2017-12-09,EMNID,1880,"",CDU/CSU,33.0
2017-12-10,FORSA,1566,"",CDU/CSU,34.0
2017-12-10,FORSA,2500,"",CDU/CSU,34.0
2017-12-14,DIMAP,1029,"",CDU/CSU,32.0
2017-12-16,EMNID,1865,"",CDU/CSU,32.0
2017-12-16,FORSA,2501,"",CDU/CSU,33.0
2017-12-21,ALLENSBACH,1443,"",CDU/CSU,34.0
2017-12-23,EMNID,1861,"",CDU/CSU,33.0
2017-12-27,FORSA,2504,"",CDU/CSU,34.0
2017-12-28,YOUGOV,1489,O,CDU/CSU,33.0
2018-01-03,GMS,1005,T,CDU/CSU,32.0
2018-01-04,DIMAP,1506,"",CDU/CSU,33.0
2018-01-06,EMNID,1440,"",CDU/CSU,33.0
2018-01-07,FORSA,2003,"",CDU/CSU,34.0
2018-01-13,EMNID,1899,"",CDU/CSU,34.0
2018-01-15,FORSA,2501,"",CDU/CSU,33.0
2018-01-18,FORSA,1504,"",CDU/CSU,34.0
2018-01-19,POLITBAROMETER,1332,"",CDU/CSU,33.0
2018-01-20,EMNID,1419,"",CDU/CSU,33.0
2018-01-21,FORSA,2501,"",CDU/CSU,34.0
2018-01-22,FORSA,1282,"",CDU/CSU,34.0
2018-01-25,ALLENSBACH,1221,"",CDU/CSU,34.0
2018-01-25,DIMAP,1043,"",CDU/CSU,33.0
2018-01-25,YOUGOV,1566,O,CDU/CSU,34.0
2018-01-27,EMNID,1513,"",CDU/CSU,34.0
2018-01-29,FORSA,2505,"",CDU/CSU,34.0
2018-02-01,DIMAP,1502,"",CDU/CSU,33.0
2018-02-02,POLITBAROMETER,1302,"",CDU/CSU,31.0
2018-02-03,EMNID,1247,"",CDU/CSU,33.0
2018-02-05,FORSA,2507,"",CDU/CSU,33.0
2018-02-08,GMS,1007,T,CDU/CSU,32.0
2018-02-09,FORSA,1003,"",CDU/CSU,31.0
2018-02-10,EMNID,1226,"",CDU/CSU,34.0
2018-02-15,DIMAP,1001,"",CDU/CSU,33.0
2018-02-17,EMNID,1478,"",CDU/CSU,33.0
2018-02-17,FORSA,2501,"",CDU/CSU,34.0
2018-02-22,DIMAP,1052,"",CDU/CSU,34.0
2018-02-23,ALLENSBACH,1271,"",CDU/CSU,32.0
2018-02-23,POLITBAROMETER,1360,"",CDU/CSU,33.0
2018-02-24,EMNID,1985,"",CDU/CSU,33.0
2018-02-24,FORSA,2506,"",CDU/CSU,35.0
2018-02-28,YOUGOV,1585,O,CDU/CSU,32.0
2018-03-01,DIMAP,1502,"",CDU/CSU,34.0
2018-03-03,EMNID,1890,"",CDU/CSU,33.0
2018-03-03,FORSA,2505,"",CDU/CSU,35.0
2018-03-05,FORSA,1502,"",CDU/CSU,34.0
2018-03-10,EMNID,1869,"",CDU/CSU,33.0
2018-03-11,FORSA,2507,"",CDU/CSU,34.0
2018-03-16,POLITBAROMETER,1214,"",CDU/CSU,32.0
2018-03-17,EMNID,1959,"",CDU/CSU,33.0
2018-03-17,FORSA,2502,"",CDU/CSU,34.0
2018-03-21,ALLENSBACH,1256,"",CDU/CSU,34.0
2018-03-22,DIMAP,1038,"",CDU/CSU,33.0
2018-03-22,GMS,1003,T,CDU/CSU,33.0
2018-03-24,EMNID,1972,"",CDU/CSU,34.0
2018-03-24,FORSA,2502,"",CDU/CSU,31.0
2018-03-28,YOUGOV,1579,O,CDU/CSU,34.0
2018-03-31,EMNID,1982,"",CDU/CSU,34.0
2018-03-31,FORSA,2003,"",CDU/CSU,33.0
2018-04-05,DIMAP,1503,"",CDU/CSU,33.0
2018-04-07,EMNID,1414,"",CDU/CSU,34.0
2018-04-07,FORSA,2005,"",CDU/CSU,32.0
2018-04-13,POLITBAROMETER,1159,"",CDU/CSU,33.0
2018-04-14,EMNID,1786,"",CDU/CSU,33.0
2018-04-14,FORSA,2506,"",CDU/CSU,34.0
2018-04-19,DIMAP,1039,"",CDU/CSU,32.0
2018-04-21,EMNID,2437,"",CDU/CSU,33.0
2018-04-23,FORSA,2503,"",CDU/CSU,34.0
2018-04-25,ALLENSBACH,1279,"",CDU/CSU,34.0
2018-04-25,YOUGOV,1573,O,CDU/CSU,32.0
2018-04-27,GMS,1005,T,CDU/CSU,33.0
2018-04-27,POLITBAROMETER,1285,"",CDU/CSU,34.0
2018-04-28,EMNID,2350,"",CDU/CSU,32.0
2018-04-28,FORSA,2507,"",CDU/CSU,34.0
2018-05-05,EMNID,1507,"",CDU/CSU,34.0
2018-05-05,FORSA,2003,"",CDU/CSU,34.0
2018-05-09,DIMAP,1507,"",CDU/CSU,32.0
2018-05-12,EMNID,1489,"",CDU/CSU,33.0
2018-05-12,FORSA,2004,"",CDU/CSU,34.0
2018-05-17,ALLENSBACH,1253,"",CDU/CSU,34.0
2018-05-17,DIMAP,1009,"",CDU/CSU,33.0
2018-05-17,GMS,1003,T,CDU/CSU,34.0
2018-05-18,POLITBAROMETER,1200,"",CDU/CSU,34.0
2018-05-19,EMNID,2030,"",CDU/CSU,33.0
2018-05-19,FORSA,2502,"",CDU/CSU,33.0
2018-05-26,EMNID,1946,"",CDU/CSU,33.0
2018-05-27,FORSA,2002,"",CDU/CSU,33.0
2018-05-30,YOUGOV,1556,O,CDU/CSU,33.0
2018-06-02,EMNID,1397,"",CDU/CSU,32.0
2018-06-02,FORSA,2506,"",CDU/CSU,34.0
2018-06-08,POLITBAROMETER,1284,"",CDU/CSU,33.0
2018-06-09,EMNID,1950,"",CDU/CSU,32.0
2018-06-09,FORSA,2504,"",CDU/CSU,33.0
2018-06-14,DIMAP,1506,"",CDU/CSU,31.0
2018-06-16,EMNID,2310,"",CDU/CSU,33.0
2018-06-16,FORSA,1001,"",CDU/CSU,30.0
2018-06-16,FORSA,1501,"",CDU/CSU,34.0
2018-06-20,ALLENSBACH,1279,"",CDU/CSU,33.0
2018-06-23,EMNID,2336,"",CDU/CSU,31.0
2018-06-24,FORSA,2503,"",CDU/CSU,30.0
2018-06-27,DIMAP,1025,"",CDU/CSU,32.0
2018-06-27,YOUGOV,1525,O,CDU/CSU,30.0
2018-06-29,POLITBAROMETER,1290,"",CDU/CSU,32.0
2018-06-30,EMNID,1954,"",CDU/CSU,32.0
2018-06-30,FORSA,2508,"",CDU/CSU,31.0
2018-07-05,DIMAP,1505,"",CDU/CSU,30.0
2018-07-07,EMNID,1894,"",CDU/CSU,30.0
2018-07-07,FORSA,2502,"",CDU/CSU,30.0
2018-07-12,GMS,1006,T,CDU/CSU,30.0
2018-07-13,POLITBAROMETER,1340,"",CDU/CSU,31.0
2018-07-14,EMNID,2368,"",CDU/CSU,30.0
2018-07-14,FORSA,2505,"",CDU/CSU,31.0
2018-07-17,ALLENSBACH,1295,"",CDU/CSU,30.5
2018-07-21,EMNID,2476,"",CDU/CSU,30.0
2018-07-21,FORSA,2505,"",CDU/CSU,31.0
2018-07-25,YOUGOV,1520,O,CDU/CSU,30.0
2018-07-26,DIMAP,1047,"",CDU/CSU,30.0
2018-07-28,EMNID,2001,"",CDU/CSU,29.0
2018-07-28,FORSA,2505,"",CDU/CSU,32.0
2018-08-01,GMS,1005,T,CDU/CSU,30.0
2018-08-02,DIMAP,1508,"",CDU/CSU,29.0
2018-08-04,EMNID,2478,"",CDU/CSU,30.0
2018-08-04,FORSA,2508,"",CDU/CSU,31.0
2018-08-10,POLITBAROMETER,1294,"",CDU/CSU,31.0
2018-08-11,EMNID,2502,"",CDU/CSU,31.0
2018-08-11,FORSA,2505,"",CDU/CSU,30.0
2018-08-15,ALLENSBACH,1295,"",CDU/CSU,31.0
2018-08-18,EMNID,2942,"",CDU/CSU,30.0
2018-08-18,FORSA,2503,"",CDU/CSU,30.0
2018-08-23,DIMAP,1047,"",CDU/CSU,29.0
2018-08-25,EMNID,1891,"",CDU/CSU,30.0
2018-08-25,FORSA,2502,"",CDU/CSU,30.0
2018-08-30,YOUGOV,1538,O,CDU/CSU,28.0
2018-08-31,POLITBAROMETER,1216,"",CDU/CSU,31.0
2018-09-01,EMNID,2390,"",CDU/CSU,30.0
2018-09-01,FORSA,2503,"",CDU/CSU,30.0
2018-09-06,DIMAP,1502,"",CDU/CSU,29.0
2018-09-08,EMNID,2472,"",CDU/CSU,29.0
2018-09-08,FORSA,2507,"",CDU/CSU,31.0
2018-09-11,GMS,1003,T,CDU/CSU,29.0
2018-09-14,POLITBAROMETER,1339,"",CDU/CSU,30.0
2018-09-15,EMNID,1978,"",CDU/CSU,30.0
2018-09-15,FORSA,2507,"",CDU/CSU,30.0
2018-09-18,ALLENSBACH,1258,"",CDU/CSU,31.5
2018-09-20,DIMAP,1035,"",CDU/CSU,28.0
2018-09-22,EMNID,2368,"",CDU/CSU,28.0
2018-09-22,FORSA,2502,"",CDU/CSU,28.0
2018-09-27,GMS,1005,T,CDU/CSU,27.0
2018-09-27,YOUGOV,1504,O,CDU/CSU,27.0
2018-09-28,POLITBAROMETER,1260,"",CDU/CSU,28.0
2018-09-29,EMNID,1902,"",CDU/CSU,27.0
2018-09-29,FORSA,2501,"",CDU/CSU,28.0
2018-10-06,EMNID,1515,"",CDU/CSU,27.0
2018-10-06,FORSA,2002,"",CDU/CSU,28.0
2018-10-11,DIMAP,1508,"",CDU/CSU,26.0
2018-10-11,GMS,1007,T,CDU/CSU,27.0
2018-10-13,EMNID,1899,"",CDU/CSU,26.0
2018-10-13,FORSA,2504,"",CDU/CSU,28.0
2018-10-18,ALLENSBACH,1259,"",CDU/CSU,29.0
2018-10-18,DIMAP,1040,"",CDU/CSU,25.0
2018-10-19,POLITBAROMETER,1117,"",CDU/CSU,27.0
2018-10-20,EMNID,1609,"",CDU/CSU,25.0
2018-10-20,FORSA,2502,"",CDU/CSU,27.0
2018-10-27,EMNID,1905,"",CDU/CSU,24.0
2018-10-27,FORSA,2509,"",CDU/CSU,26.0
2018-11-03,EMNID,1815,"",CDU/CSU,25.0
2018-11-03,FORSA,2502,"",CDU/CSU,27.0
2018-11-07,YOUGOV,1542,O,CDU/CSU,25.0
2018-11-09,POLITBAROMETER,1200,"",CDU/CSU,27.0
2018-11-10,EMNID,1518,"",CDU/CSU,25.0
2018-11-11,FORSA,2504,"",CDU/CSU,27.0
2018-11-15,DIMAP,1506,"",CDU/CSU,26.0
2018-11-17,EMNID,1987,"",CDU/CSU,26.0
2018-11-17,FORSA,2503,"",CDU/CSU,28.0
2018-11-23,POLITBAROMETER,1336,"",CDU/CSU,27.0
2018-11-24,EMNID,2361,"",CDU/CSU,26.0
2018-11-24,FORSA,2507,"",CDU/CSU,27.0
2018-11-28,YOUGOV,1580,O,CDU/CSU,27.0
2018-11-29,DIMAP,1052,"",CDU/CSU,28.0
2018-11-30,ALLENSBACH,1242,"",CDU/CSU,28.0
2018-12-01,EMNID,1531,"",CDU/CSU,28.0
2018-12-01,FORSA,2505,"",CDU/CSU,27.0
2018-12-06,DIMAP,1502,"",CDU/CSU,30.0
2018-12-07,FORSA,2006,"",CDU/CSU,29.0
2018-12-08,EMNID,2469,"",CDU/CSU,29.0
2018-12-10,FORSA,1506,"",CDU/CSU,32.0
2018-12-13,DIMAP,1048,"",CDU/CSU,31.0
2018-12-13,GMS,1005,T,CDU/CSU,30.0
2018-12-14,POLITBAROMETER,1268,"",CDU/CSU,30.0
2018-12-15,EMNID,1997,"",CDU/CSU,30.0
2018-12-15,FORSA,2507,"",CDU/CSU,32.0
2018-12-20,ALLENSBACH,1295,"",CDU/CSU,29.0
2018-12-22,EMNID,1889,"",CDU/CSU,29.0
2018-12-22,FORSA,2504,"",CDU/CSU,31.0
2018-12-28,YOUGOV,1665,O,CDU/CSU,30.0
2019-01-05,FORSA,1503,"",CDU/CSU,32.0
2019-01-10,DIMAP,1505,"",CDU/CSU,29.0
2019-01-11,POLITBAROMETER,1267,"",CDU/CSU,29.0
2019-01-12,EMNID,1964,"",CDU/CSU,31.0
2019-01-12,FORSA,2504,"",CDU/CSU,32.0
2019-01-19,EMNID,1448,"",CDU/CSU,30.0
2019-01-19,FORSA,2503,"",CDU/CSU,32.0
2019-01-23,ALLENSBACH,1249,"",CDU/CSU,31.5
2019-01-24,DIMAP,1051,"",CDU/CSU,28.0
2019-01-24,GMS,1003,T,CDU/CSU,31.0
2019-01-25,POLITBAROMETER,1285,"",CDU/CSU,31.0
2019-01-26,EMNID,2017,"",CDU/CSU,29.0
2019-01-26,FORSA,2501,"",CDU/CSU,32.0
2019-01-31,YOUGOV,1578,O,CDU/CSU,32.0
2019-02-02,EMNID,1434,"",CDU/CSU,29.0
2019-02-02,FORSA,2501,"",CDU/CSU,32.0
2019-02-08,POLITBAROMETER,1350,"",CDU/CSU,30.0
2019-02-09,EMNID,1900,"",CDU/CSU,30.0
2019-02-09,FORSA,2500,"",CDU/CSU,31.0
2019-02-14,DIMAP,1503,"",CDU/CSU,29.0
2019-02-16,EMNID,1891,"",CDU/CSU,30.0
2019-02-16,FORSA,2501,"",CDU/CSU,29.0
2019-02-19,ALLENSBACH,1222,"",CDU/CSU,30.0
2019-02-21,DIMAP,1029,"",CDU/CSU,30.0
2019-02-22,POLITBAROMETER,1266,"",CDU/CSU,31.0
2019-02-23,EMNID,1511,"",CDU/CSU,29.0
2019-02-23,FORSA,2501,"",CDU/CSU,30.0
2019-02-27,YOUGOV,1620,O,CDU/CSU,30.0
2019-02-28,GMS,1005,T,CDU/CSU,31.0
2019-03-02,EMNID,1420,"",CDU/CSU,29.0
2019-03-04,FORSA,2502,"",CDU/CSU,30.0
2019-03-09,EMNID,1906,"",CDU/CSU,31.0
2019-03-09,FORSA,2501,"",CDU/CSU,31.0
2019-03-14,DIMAP,1508,"",CDU/CSU,29.0
2019-03-15,POLITBAROMETER,1290,"",CDU/CSU,31.0
2019-03-16,EMNID,1904,"",CDU/CSU,31.0
2019-03-16,FORSA,2505,"",CDU/CSU,31.0
2019-03-21,DIMAP,1041,"",CDU/CSU,29.0
2019-03-23,EMNID,1518,"",CDU/CSU,31.0
2019-03-23,FORSA,2501,"",CDU/CSU,30.0
2019-03-27,ALLENSBACH,1198,"",CDU/CSU,30.0
2019-03-28,POLITBAROMETER,1325,"",CDU/CSU,30.0
2019-03-28,YOUGOV,1633,O,CDU/CSU,30.0
2019-03-30,EMNID,2361,"",CDU/CSU,30.0
2019-03-30,FORSA,2504,"",CDU/CSU,28.0
2019-04-04,DIMAP,1503,"",CDU/CSU,29.0
2019-04-04,GMS,1003,T,CDU/CSU,30.0
2019-04-06,EMNID,2335,"",CDU/CSU,31.0
2019-04-06,FORSA,2501,"",CDU/CSU,29.0
2019-04-12,POLITBAROMETER,1282,"",CDU/CSU,28.0
2019-04-13,EMNID,2559,"",CDU/CSU,30.0
2019-04-13,FORSA,2501,"",CDU/CSU,29.0
2019-04-17,DIMAP,1051,"",CDU/CSU,29.0
2019-04-18,ALLENSBACH,1305,"",CDU/CSU,30.0
2019-04-20,EMNID,2709,"",CDU/CSU,28.0
2019-04-22,FORSA,2004,"",CDU/CSU,28.0
2019-04-27,EMNID,1433,"",CDU/CSU,28.0
2019-04-29,FORSA,2009,"",CDU/CSU,27.0
2019-05-02,DIMAP,1505,"",CDU/CSU,28.0
2019-05-03,YOUGOV,1642,O,CDU/CSU,29.0
2019-05-04,EMNID,1903,"",CDU/CSU,28.0
2019-05-06,FORSA,2002,"",CDU/CSU,29.0
2019-05-09,GMS,1006,T,CDU/CSU,29.0
2019-05-10,POLITBAROMETER,1357,"",CDU/CSU,30.0
2019-05-11,EMNID,2393,"",CDU/CSU,29.0
2019-05-13,FORSA,2502,"",CDU/CSU,30.0
2019-05-18,EMNID,1975,"",CDU/CSU,29.0
2019-05-20,FORSA,2503,"",CDU/CSU,29.0
2019-05-23,ALLENSBACH,1283,"",CDU/CSU,30.0
2019-05-23,YOUGOV,1609,O,CDU/CSU,29.0
2019-05-25,EMNID,1895,"",CDU/CSU,29.0
2019-05-27,FORSA,2500,"",CDU/CSU,28.0
2019-06-01,EMNID,1413,"",CDU/CSU,28.0
2019-06-01,FORSA,2001,"",CDU/CSU,26.0
2019-06-06,DIMAP,1500,"",CDU/CSU,25.0
2019-06-06,POLITBAROMETER,1297,"",CDU/CSU,27.0
2019-06-08,EMNID,1903,"",CDU/CSU,27.0
2019-06-08,FORSA,2501,"",CDU/CSU,24.0
2019-06-15,EMNID,2377,"",CDU/CSU,25.0
2019-06-15,FORSA,2001,"",CDU/CSU,24.0
2019-06-21,ALLENSBACH,1273,"",CDU/CSU,29.0
2019-06-21,POLITBAROMETER,1291,"",CDU/CSU,27.0
2019-06-22,EMNID,1910,"",CDU/CSU,27.0
2019-06-22,FORSA,2500,"",CDU/CSU,24.0
2019-06-25,GMS,1004,T,CDU/CSU,26.0
2019-06-27,DIMAP,1051,"",CDU/CSU,26.0
2019-06-29,EMNID,1906,"",CDU/CSU,26.0
2019-06-29,FORSA,2501,"",CDU/CSU,26.0
2019-07-03,YOUGOV,1644,O,CDU/CSU,26.0
2019-07-04,DIMAP,1506,"",CDU/CSU,25.0
2019-07-06,EMNID,2389,"",CDU/CSU,26.0
2019-07-06,FORSA,2501,"",CDU/CSU,26.0
2019-07-13,EMNID,2377,"",CDU/CSU,26.0
2019-07-13,FORSA,2500,"",CDU/CSU,26.0
2019-07-19,POLITBAROMETER,1290,"",CDU/CSU,28.0
2019-07-20,EMNID,1908,"",CDU/CSU,27.0
2019-07-20,FORSA,2500,"",CDU/CSU,27.0
2019-07-23,GMS,1002,T,CDU/CSU,28.0
2019-07-24,ALLENSBACH,1228,"",CDU/CSU,29.5
2019-07-25,DIMAP,1046,"",CDU/CSU,26.0
2019-07-27,EMNID,1520,"",CDU/CSU,26.0
2019-07-27,FORSA,2502,"",CDU/CSU,27.0
2019-07-31,YOUGOV,1594,O,CDU/CSU,26.0
2019-08-01,DIMAP,1503,"",CDU/CSU,26.0
2019-08-03,EMNID,1419,"",CDU/CSU,26.0
2019-08-03,FORSA,2501,"",CDU/CSU,27.0
2019-08-09,POLITBAROMETER,1307,"",CDU/CSU,28.0
2019-08-10,EMNID,2388,"",CDU/CSU,26.0
2019-08-10,FORSA,2503,"",CDU/CSU,26.0
2019-08-17,EMNID,1897,"",CDU/CSU,27.0
2019-08-17,FORSA,2501,"",CDU/CSU,25.0
2019-08-21,ALLENSBACH,1262,"",CDU/CSU,29.5
2019-08-22,DIMAP,1063,"",CDU/CSU,26.0
2019-08-24,EMNID,1555,"",CDU/CSU,27.0
2019-08-24,FORSA,2504,"",CDU/CSU,26.0
2019-08-31,EMNID,1434,"",CDU/CSU,29.0
2019-08-31,FORSA,2501,"",CDU/CSU,27.0
2019-09-05,DIMAP,1514,"",CDU/CSU,27.0
2019-09-05,POLITBAROMETER,1270,"",CDU/CSU,28.0
2019-09-07,EMNID,1884,"",CDU/CSU,29.0
2019-09-07,FORSA,2503,"",CDU/CSU,27.0
2019-09-11,YOUGOV,1632,O,CDU/CSU,27.0
2019-09-13,GMS,1005,T,CDU/CSU,27.0
2019-09-14,EMNID,2835,"",CDU/CSU,28.0
2019-09-14,FORSA,2503,"",CDU/CSU,27.0
2019-09-17,ALLENSBACH,1255,"",CDU/CSU,29.0
2019-09-19,DIMAP,1067,"",CDU/CSU,27.0
2019-09-21,EMNID,1639,"",CDU/CSU,29.0
2019-09-21,FORSA,2500,"",CDU/CSU,27.0
2019-09-27,POLITBAROMETER,1325,"",CDU/CSU,27.0
2019-09-28,EMNID,1719,"",CDU/CSU,27.0
2019-09-28,FORSA,2505,"",CDU/CSU,27.0
2019-10-03,YOUGOV,1573,O,CDU/CSU,26.0
2019-10-05,EMNID,1449,"",CDU/CSU,27.0
2019-10-05,FORSA,2505,"",CDU/CSU,28.0
2019-10-08,GMS,1002,T,CDU/CSU,27.0
2019-10-10,DIMAP,1504,"",CDU/CSU,28.0
2019-10-12,EMNID,1916,"",CDU/CSU,28.0
2019-10-12,FORSA,2500,"",CDU/CSU,27.0
2019-10-16,ALLENSBACH,1238,"",CDU/CSU,29.5
2019-10-17,DIMAP,1062,"",CDU/CSU,28.0
2019-10-18,POLITBAROMETER,1226,"",CDU/CSU,29.0
2019-10-19,EMNID,1444,"",CDU/CSU,29.0
2019-10-19,FORSA,2501,"",CDU/CSU,27.0
2019-10-26,EMNID,1441,"",CDU/CSU,29.0
2019-10-26,FORSA,2501,"",CDU/CSU,29.0
2019-11-02,EMNID,1920,"",CDU/CSU,27.0
2019-11-02,FORSA,2502,"",CDU/CSU,28.0
2019-11-06,YOUGOV,1583,O,CDU/CSU,27.0
2019-11-07,DIMAP,1507,"",CDU/CSU,26.0
2019-11-08,POLITBAROMETER,1264,"",CDU/CSU,27.0
2019-11-09,EMNID,1431,"",CDU/CSU,26.0
2019-11-09,FORSA,2501,"",CDU/CSU,26.0
2019-11-14,DIMAP,1046,"",CDU/CSU,25.0
2019-11-16,EMNID,1525,"",CDU/CSU,27.0
2019-11-16,FORSA,2501,"",CDU/CSU,26.0
2019-11-19,ALLENSBACH,1298,"",CDU/CSU,29.5
2019-11-23,EMNID,1905,"",CDU/CSU,28.0
2019-11-23,FORSA,2501,"",CDU/CSU,26.0
2019-11-27,YOUGOV,1648,O,CDU/CSU,26.0
2019-11-29,POLITBAROMETER,1340,"",CDU/CSU,27.0
2019-11-30,EMNID,1910,"",CDU/CSU,28.0
2019-11-30,FORSA,2500,"",CDU/CSU,27.0
2019-12-03,GMS,1004,T,CDU/CSU,27.0
2019-12-05,DIMAP,1507,"",CDU/CSU,25.0
2019-12-07,EMNID,1876,"",CDU/CSU,28.0
2019-12-07,FORSA,2502,"",CDU/CSU,28.0
2019-12-12,DIMAP,1038,"",CDU/CSU,27.0
2019-12-13,POLITBAROMETER,1366,"",CDU/CSU,27.0
2019-12-14,EMNID,1978,"",CDU/CSU,28.0
2019-12-14,FORSA,2502,"",CDU/CSU,28.0
2019-12-18,YOUGOV,1586,O,CDU/CSU,27.0
2019-12-19,ALLENSBACH,1270,"",CDU/CSU,28.5
2019-12-21,EMNID,1899,"",CDU/CSU,27.0
2019-12-21,FORSA,2501,"",CDU/CSU,28.0
2020-01-03,GMS,1005,T,CDU/CSU,28.0
2020-01-09,DIMAP,1506,"",CDU/CSU,27.0
2020-01-11,EMNID,1829,"",CDU/CSU,27.0
2020-01-11,FORSA,2503,"",CDU/CSU,28.0
2020-01-16,POLITBAROMETER,1282,"",CDU/CSU,27.0
2020-01-18,EMNID,2009,"",CDU/CSU,26.0
2020-01-18,FORSA,2504,"",CDU/CSU,28.0
2020-01-23,DIMAP,1043,"",CDU/CSU,26.0
